id,hour,min,sec,ms,xpos,ypos,zpos,junk,junk,junk,junk,junk,junk,keyPressed,isDown,keyDirection
0,17,18,46,11,80.9, 17.6, 134.0,0.0, 84.8, 0.0,50.4, 350.9, 1.2,up,True,up
1,17,18,46,406,82.9, 17.4, 134.1,0.0, 84.5, 0.0,51.0, 350.6, 1.2,up,False,still
2,17,18,47,645,84.1, 17.2, 134.6,0.0, 359.9, 0.0,41.1, 265.8, 1.0,up,True,up
3,17,18,47,831,84.0, 17.2, 135.5,0.0, 336.5, 0.0,46.8, 242.5, 1.1,right,True,up-right
4,17,18,48,82,83.8, 17.2, 136.8,0.0, 315.8, 0.0,48.3, 221.9, 1.2,right,False,up
5,17,18,48,400,82.7, 17.4, 137.7,0.0, 289.4, 0.0,53.1, 195.6, 1.3,right,True,up-right
6,17,18,48,553,82.1, 17.6, 138.2,0.0, 284.8, 0.0,54.8, 191.1, 1.3,right,False,up
7,17,18,48,861,80.6, 17.9, 138.6,0.0, 286.1, 0.0,55.8, 192.4, 1.4,left,True,up-left
8,17,18,49,739,76.4, 17.9, 138.3,0.0, 338.0, 0.0,42.3, 243.9, 1.0,up,False,left
9,17,18,49,787,76.1, 17.9, 138.4,0.0, 339.5, 0.0,41.0, 245.4, 1.0,up,True,up-left
10,17,18,50,50,75.0, 17.9, 139.1,0.0, 347.7, 0.0,34.7, 253.4, 0.9,left,False,up
11,17,18,50,387,74.1, 18.1, 140.4,0.0, 8.4, 0.0,30.8, 274.1, 0.9,left,True,up-left
12,17,18,50,469,74.1, 18.2, 140.8,0.0, 24.7, 0.0,25.7, 290.3, 0.9,up,False,left
13,17,18,50,546,74.0, 18.2, 141.2,0.0, 33.8, 0.0,23.2, 299.3, 0.8,left,False,still
14,17,18,50,700,74.2, 18.4, 141.7,0.0, 52.5, 0.0,19.7, 318.0, 0.8,down,True,down
15,17,18,51,308,71.4, 18.1, 141.5,0.0, 100.7, 0.0,29.4, 6.3, 0.9,right,True,down-right
16,17,18,51,524,70.3, 18.0, 141.4,0.0, 118.9, 0.0,32.7, 24.6, 0.9,down,False,right
17,17,18,51,631,69.8, 17.9, 141.2,0.0, 119.2, 0.0,32.9, 24.9, 0.9,down,True,down-right
18,17,18,52,5,68.0, 17.8, 140.5,0.0, 113.0, 0.0,33.3, 18.7, 0.9,down,False,right
19,17,18,52,85,67.7, 17.8, 140.4,0.0, 113.0, 0.0,33.3, 18.7, 0.9,down,True,down-right
20,17,18,52,326,66.6, 17.8, 139.9,0.0, 113.0, 0.0,33.3, 18.7, 0.9,down,False,right
21,17,18,52,620,65.4, 17.5, 139.0,0.0, 121.4, 0.0,31.3, 27.1, 0.9,up,True,up-right
22,17,18,52,995,65.4, 17.0, 137.4,0.0, 115.7, 0.0,34.1, 21.4, 0.9,right,False,up
23,17,18,53,480,66.1, 16.7, 135.1,0.0, 168.3, 0.0,28.4, 73.9, 0.9,right,True,up-right
24,17,18,53,662,65.9, 16.8, 134.2,0.0, 171.2, 0.0,29.4, 76.8, 0.9,right,False,up
25,17,18,53,895,65.9, 16.9, 133.1,0.0, 178.3, 0.0,31.1, 84.0, 0.9,right,True,up-right
26,17,18,53,948,65.8, 16.9, 132.8,0.0, 178.4, 0.0,31.6, 84.1, 0.9,up,False,right
27,17,18,55,533,58.9, 17.0, 135.1,0.0, 230.3, 0.0,41.4, 136.2, 1.0,up,True,up-right
28,17,18,55,636,58.5, 17.2, 135.3,0.0, 233.2, 0.0,41.4, 139.1, 1.0,right,False,up
29,17,18,56,290,55.3, 17.5, 135.0,0.0, 267.1, 0.0,34.6, 172.8, 0.9,right,True,up-right
30,17,18,56,543,54.2, 17.6, 135.6,0.0, 281.6, 0.0,34.0, 187.3, 0.9,right,False,up
31,17,18,57,55,52.0, 17.8, 136.8,0.0, 297.7, 0.0,34.4, 203.4, 0.9,right,True,up-right
32,17,18,57,273,51.4, 17.9, 137.7,0.0, 298.3, 0.0,35.0, 204.0, 0.9,up,False,right
33,17,18,57,337,51.3, 18.0, 138.0,0.0, 297.8, 0.0,35.8, 203.6, 0.9,right,False,still
34,17,18,57,715,50.9, 18.1, 138.9,0.0, 271.9, 0.0,40.6, 177.8, 1.0,left,True,left
35,17,18,57,789,50.8, 18.1, 138.5,0.0, 271.7, 0.0,40.6, 177.6, 1.0,up,True,up-left
36,17,18,58,102,49.8, 18.0, 137.3,0.0, 282.5, 0.0,46.6, 188.5, 1.1,up,False,left
37,17,18,59,599,44.2, 18.2, 132.9,0.0, 341.9, 0.0,31.2, 247.6, 0.9,up,True,up-left
38,17,18,59,812,43.1, 18.3, 133.0,0.0, 342.9, 0.0,23.4, 248.4, 0.8,left,False,up
39,17,19,00,135,42.0, 18.5, 134.1,0.0, 311.4, 0.0,27.3, 217.0, 0.9,up,False,still
40,17,19,00,162,41.8, 18.5, 134.2,0.0, 306.5, 0.0,28.1, 212.1, 0.9,right,True,right
41,17,19,00,331,41.4, 18.5, 134.9,0.0, 288.1, 0.0,29.9, 193.7, 0.9,up,True,up-right
42,17,19,00,370,41.3, 18.5, 135.0,0.0, 292.9, 0.0,27.5, 198.5, 0.9,right,False,up
43,17,19,00,473,41.0, 18.6, 135.4,0.0, 318.0, 0.0,21.7, 223.5, 0.8,up,False,still
44,17,19,02,310,40.2, 18.7, 136.6,0.0, 325.6, 0.0,23.6, 231.1, 0.8,up,True,up
45,17,19,02,838,38.0, 18.8, 137.7,0.0, 283.8, 0.0,27.9, 189.4, 0.9,right,True,up-right
46,17,19,02,944,37.4, 18.9, 138.0,0.0, 280.2, 0.0,29.4, 185.8, 0.9,up,False,right
47,17,19,03,970,34.5, 19.7, 142.1,0.0, 216.2, 0.0,59.4, 122.7, 1.5,right,False,still
48,17,19,04,118,33.9, 19.8, 142.3,0.0, 216.2, 0.0,59.4, 122.7, 1.5,up,True,up
49,17,19,05,692,30.0, 19.5, 135.7,0.0, 242.0, 0.0,67.0, 149.0, 2.0,left,True,up-left
50,17,19,05,692,30.0, 19.5, 135.7,0.0, 242.0, 0.0,67.0, 149.0, 2.0,up,False,left
51,17,19,06,65,29.9, 19.3, 133.9,0.0, 251.5, 0.0,67.6, 158.6, 2.0,up,True,up-left
52,17,19,06,206,29.9, 19.3, 133.2,0.0, 254.4, 0.0,66.7, 161.4, 1.9,left,False,up
53,17,19,06,570,28.4, 19.5, 132.4,0.0, 256.5, 0.0,63.3, 163.2, 1.7,right,True,up-right
54,17,19,06,732,27.6, 19.6, 132.4,0.0, 256.5, 0.0,63.3, 163.2, 1.7,right,False,up
55,17,19,06,923,26.7, 19.7, 132.3,0.0, 262.4, 0.0,63.1, 169.1, 1.7,left,True,up-left
56,17,19,07,11,26.3, 19.8, 132.2,0.0, 271.9, 0.0,64.5, 178.7, 1.8,up,False,left
57,17,19,07,483,25.2, 20.1, 130.2,0.0, 294.7, 0.0,69.2, 201.9, 2.2,down,True,down-left
58,17,19,07,558,25.1, 20.1, 129.9,0.0, 298.0, 0.0,69.6, 205.3, 2.2,left,False,down
59,17,19,07,658,25.2, 20.1, 129.4,0.0, 302.0, 0.0,71.1, 209.4, 2.4,left,True,down-left
60,17,19,07,947,25.3, 20.1, 127.9,0.0, 321.9, 0.0,76.2, 230.2, 3.2,down,False,left
61,17,19,08,992,20.9, 21.1, 126.1,0.0, 3.4, 0.0,75.8, 271.6, 3.1,up,True,up-left
62,17,19,09,198,20.0, 21.3, 126.5,0.0, 4.3, 0.0,75.9, 272.5, 3.1,left,False,up
63,17,19,09,600,19.6, 21.4, 128.5,0.0, 4.2, 0.0,76.2, 272.5, 3.2,left,True,up-left
64,17,19,09,652,19.6, 21.4, 128.7,0.0, 2.4, 0.0,76.4, 270.8, 3.3,up,False,left
65,17,19,09,920,18.5, 21.7, 129.1,0.0, 322.1, 0.0,66.8, 229.1, 1.9,up,True,up-left
66,17,19,09,921,18.5, 21.7, 129.1,0.0, 322.1, 0.0,66.8, 229.1, 1.9,left,False,up
67,17,19,10,212,17.3, 22.0, 129.6,0.0, 321.5, 0.0,62.2, 228.2, 1.6,up,False,still
68,17,19,10,239,17.3, 22.1, 129.7,0.0, 321.7, 0.0,62.0, 228.3, 1.6,right,True,right
69,17,19,10,481,17.3, 22.0, 130.8,0.0, 320.3, 0.0,55.6, 226.6, 1.4,up,True,up-right
70,17,19,10,640,17.5, 22.0, 131.6,0.0, 314.3, 0.0,49.1, 220.4, 1.2,up,False,right
71,17,19,10,773,17.8, 21.9, 132.2,0.0, 313.4, 0.0,48.4, 219.5, 1.2,right,False,still
72,17,19,10,801,17.9, 21.8, 132.3,0.0, 312.6, 0.0,48.1, 218.7, 1.1,right,True,right
73,17,19,11,69,18.6, 21.4, 133.3,0.0, 304.0, 0.0,47.9, 210.0, 1.1,up,True,up-right
74,17,19,11,229,18.7, 21.3, 134.1,0.0, 302.4, 0.0,48.0, 208.5, 1.1,up,False,right
75,17,19,11,445,19.1, 21.0, 135.1,0.0, 301.7, 0.0,48.0, 207.8, 1.1,up,True,up-right
76,17,19,11,469,19.1, 21.0, 135.2,0.0, 302.0, 0.0,48.0, 208.1, 1.1,right,False,up
77,17,19,11,789,18.5, 21.2, 136.6,0.0, 302.3, 0.0,47.9, 208.3, 1.1,right,True,up-right
78,17,19,11,951,18.1, 21.3, 137.2,0.0, 300.7, 0.0,49.0, 206.8, 1.2,up,False,right
79,17,19,12,828,17.6, 21.7, 141.4,0.0, 233.4, 0.0,72.8, 141.1, 2.6,down,True,down-right
80,17,19,12,934,17.4, 21.8, 141.8,0.0, 231.9, 0.0,73.4, 139.7, 2.7,right,False,down
81,17,19,14,331,18.0, 22.8, 148.3,0.0, 153.5, 0.0,75.7, 192.3, 141.2,right,True,down-right
82,17,19,14,503,17.4, 23.0, 148.8,0.0, 156.7, 0.0,75.9, 194.7, 140.5,down,False,right
83,17,19,15,831,14.4, 24.3, 153.0,0.0, 286.1, 0.0,81.1, 267.3, 84.6,left,True,right
84,17,19,15,831,14.4, 24.3, 153.0,0.0, 286.1, 0.0,81.1, 267.3, 84.6,right,False,still
85,17,19,16,315,12.9, 24.3, 151.2,0.0, 326.0, 0.0,74.7, 257.5, 35.8,up,True,up
86,17,19,16,571,11.7, 24.5, 151.0,0.0, 326.5, 0.0,73.7, 255.5, 33.4,left,False,up-left
87,17,19,16,787,10.7, 24.8, 151.4,0.0, 326.7, 0.0,72.8, 253.8, 31.6,left,True,up
88,17,19,16,973,9.9, 25.0, 151.7,0.0, 318.5, 0.0,72.8, 245.6, 31.6,left,False,up-left
89,17,19,17,667,6.8, 25.9, 153.0,0.0, 286.4, 0.0,77.7, 229.3, 46.8,right,True,up-left
90,17,19,17,881,5.9, 26.2, 153.4,0.0, 256.4, 0.0,80.9, 230.7, 77.8,up,False,left
91,17,19,18,406,4.5, 27.0, 155.4,0.0, 237.0, 0.0,80.7, 240.3, 106.4,up,True,up-left
92,17,19,18,794,2.8, 27.5, 155.9,0.0, 243.2, 0.0,80.8, 244.1, 104.1,right,False,up-left
93,17,19,19,387,0.0, 28.4, 156.4,0.0, 281.7, 0.0,79.6, 299.5, 120.7,right,True,up-left
94,17,19,19,652,-0.9, 28.8, 157.2,0.0, 281.7, 0.0,79.6, 299.5, 120.7,right,False,up-left
95,17,19,20,82,-2.4, 29.6, 158.6,0.0, 317.6, 0.0,78.8, 266.9, 53.1,left,True,up
96,17,19,20,325,-3.4, 29.9, 159.1,0.0, 326.4, 0.0,76.0, 262.0, 39.8,left,False,up-left
97,17,19,20,565,-4.2, 30.3, 159.9,0.0, 324.9, 0.0,75.7, 259.5, 38.8,left,True,up
98,17,19,20,699,-4.6, 30.5, 160.2,0.0, 324.5, 0.0,75.6, 258.8, 38.5,left,False,up-left
99,17,19,21,58,-5.9, 31.1, 161.2,0.0, 281.3, 0.0,78.5, 228.6, 51.2,right,True,up-left
100,17,19,21,378,-7.1, 31.7, 162.0,0.0, 250.4, 0.0,81.1, 240.0, 92.9,right,False,up-left
101,17,19,21,534,-7.8, 32.1, 162.1,0.0, 247.0, 0.0,80.5, 254.9, 111.0,right,True,up-left
102,17,19,21,710,-8.6, 32.4, 162.2,0.0, 237.8, 0.0,77.9, 267.6, 132.5,up,False,left
103,17,19,22,135,-10.2, 33.2, 163.3,0.0, 216.7, 0.0,72.6, 254.7, 142.0,up,True,up-left
104,17,19,22,526,-12.0, 33.8, 162.8,0.0, 190.5, 0.0,65.1, 226.9, 143.6,up,False,left
105,17,19,23,32,-14.1, 34.8, 162.4,0.0, 176.7, 0.0,59.2, 212.0, 144.7,down,True,down-left
106,17,19,23,567,-16.3, 35.9, 163.4,0.0, 178.0, 0.0,58.6, 210.7, 143.2,down,False,left
107,17,19,23,764,-16.7, 36.4, 163.9,0.0, 216.8, 0.0,61.2, 245.4, 139.7,up,True,up-left
108,17,19,23,956,-17.5, 36.7, 164.3,0.0, 237.6, 0.0,62.6, 263.5, 137.3,right,False,up-left
109,17,19,24,692,-20.6, 37.9, 163.0,0.0, 264.1, 0.0,67.0, 278.9, 127.2,left,True,up
110,17,19,25,415,-23.3, 38.9, 161.1,0.0, 286.0, 0.0,71.3, 275.2, 103.2,left,False,up-left
111,17,19,25,711,-24.5, 39.6, 161.2,0.0, 300.1, 0.0,71.8, 278.0, 92.5,up,False,left
112,17,19,25,847,-25.1, 39.8, 161.5,0.0, 299.5, 0.0,71.8, 278.7, 93.7,up,True,up-left
113,17,19,25,916,-25.4, 39.9, 161.6,0.0, 274.1, 0.0,71.3, 263.6, 103.5,left,True,up
114,17,19,25,993,-25.7, 40.0, 161.6,0.0, 251.7, 0.0,69.6, 255.0, 116.5,left,False,up-left
115,17,19,26,21,-25.9, 40.1, 161.5,0.0, 248.9, 0.0,69.1, 255.2, 119.3,up,False,left
116,17,19,26,257,-26.8, 40.5, 161.0,0.0, 248.1, 0.0,68.8, 255.8, 120.7,up,True,up-left
117,17,19,26,551,-28.1, 40.8, 160.3,0.0, 245.4, 0.0,65.4, 264.8, 131.4,up,False,left
118,17,19,26,709,-28.7, 41.1, 159.9,0.0, 248.1, 0.0,57.4, 282.5, 144.6,up,True,up-left
119,17,19,26,845,-29.4, 41.2, 159.7,0.0, 251.8, 0.0,56.5, 286.6, 145.2,up,False,left
120,17,19,27,26,-30.2, 41.4, 159.4,0.0, 260.0, 0.0,52.2, 294.1, 145.8,left,True,still
121,17,19,27,349,-30.2, 41.4, 157.8,0.0, 268.9, 0.0,51.6, 303.0, 145.9,up,True,up
122,17,19,27,483,-30.4, 41.5, 157.2,0.0, 281.3, 0.0,50.5, 315.2, 146.1,left,False,up-left
123,17,19,27,724,-31.5, 41.7, 157.0,0.0, 299.9, 0.0,50.2, 333.7, 146.1,left,True,up
124,17,19,27,731,-31.5, 41.7, 157.0,0.0, 299.9, 0.0,50.2, 333.7, 146.1,up,False,still
125,17,19,27,886,-32.2, 41.9, 156.7,0.0, 274.3, 0.0,49.8, 308.1, 146.2,up,True,up
126,17,19,27,912,-32.3, 41.9, 156.6,0.0, 265.7, 0.0,50.7, 298.5, 145.4,left,False,up-left
127,17,19,28,18,-32.6, 41.9, 156.2,0.0, 233.6, 0.0,51.5, 265.6, 144.8,up,False,left
128,17,19,28,47,-32.8, 42.0, 156.1,0.0, 228.2, 0.0,51.5, 260.2, 144.8,right,True,left
129,17,19,28,328,-34.0, 42.3, 156.3,0.0, 221.7, 0.0,52.1, 253.1, 144.3,up,True,up-left
130,17,19,28,572,-35.0, 42.7, 156.4,0.0, 198.3, 0.0,50.4, 231.5, 145.7,up,False,left
131,17,19,28,572,-35.0, 42.7, 156.4,0.0, 198.3, 0.0,50.4, 231.5, 145.7,right,False,left
132,17,19,28,825,-36.2, 43.3, 156.3,0.0, 180.6, 0.0,46.8, 214.0, 146.6,up,True,up-left
133,17,19,28,826,-36.2, 43.3, 156.3,0.0, 180.6, 0.0,46.8, 214.0, 146.6,right,True,up-left
134,17,19,29,31,-36.8, 43.6, 155.6,0.0, 169.5, 0.0,49.1, 200.5, 144.8,up,False,left
135,17,19,29,84,-37.1, 43.6, 155.4,0.0, 169.4, 0.0,49.1, 200.4, 144.8,right,False,left
136,17,19,29,248,-37.7, 43.9, 155.0,0.0, 169.4, 0.0,49.1, 200.4, 144.8,up,True,up-left
137,17,19,29,605,-37.6, 43.5, 153.3,0.0, 161.4, 0.0,47.3, 194.2, 146.2,right,True,up-left
138,17,19,29,711,-37.7, 43.6, 152.8,0.0, 156.8, 0.0,47.0, 189.9, 146.4,up,False,left
139,17,19,30,201,-39.5, 44.0, 151.3,0.0, 151.7, 0.0,46.8, 185.1, 146.6,down,True,down-left
140,17,19,30,413,-40.5, 44.2, 151.2,0.0, 149.6, 0.0,46.2, 182.9, 146.7,down,False,left
141,17,19,31,766,-45.6, 45.3, 147.0,0.0, 146.8, 0.0,45.5, 178.6, 146.0,right,False,left
142,17,19,31,844,-45.9, 45.4, 146.8,0.0, 149.9, 0.0,45.5, 181.8, 146.1,up,True,up-left
143,17,19,32,486,-45.1, 45.5, 143.8,0.0, 167.6, 0.0,47.4, 196.7, 144.3,right,True,up-left
144,17,19,32,636,-45.3, 45.7, 143.2,0.0, 189.5, 0.0,49.3, 216.6, 142.7,right,False,up-left
145,17,19,33,129,-46.4, 46.3, 141.0,0.0, 220.1, 0.0,52.9, 242.4, 139.0,right,True,up-left
146,17,19,33,178,-46.5, 46.3, 140.9,0.0, 220.3, 0.0,52.9, 242.6, 139.0,up,False,left
147,17,19,33,457,-47.8, 46.3, 141.0,0.0, 225.0, 0.0,50.1, 251.1, 142.0,up,True,up-left
148,17,19,33,643,-48.8, 46.3, 141.2,0.0, 200.2, 0.0,46.7, 230.1, 144.8,up,False,left
149,17,19,33,939,-50.1, 46.5, 140.9,0.0, 162.7, 0.0,39.3, 195.2, 147.5,up,True,up-left
150,17,19,34,94,-50.7, 46.7, 140.4,0.0, 154.4, 0.0,37.1, 186.7, 147.7,right,False,up-left
151,17,19,34,777,-49.2, 47.4, 137.6,0.0, 138.8, 0.0,28.4, 170.4, 148.4,right,True,up-left
152,17,19,35,365,-48.3, 48.5, 135.0,0.0, 116.5, 0.0,23.2, 147.7, 148.8,right,False,up-left
153,17,19,35,619,-47.5, 48.7, 134.1,0.0, 116.5, 0.0,23.2, 147.7, 148.8,right,True,up-left
154,17,19,35,674,-47.4, 48.7, 133.9,0.0, 117.2, 0.0,23.3, 148.4, 148.7,up,False,left
155,17,19,35,928,-47.4, 49.0, 132.7,0.0, 118.6, 0.0,19.9, 149.7, 148.9,right,False,left
156,17,19,36,108,-47.9, 49.2, 132.0,0.0, 118.6, 0.0,19.9, 149.7, 148.9,down,True,down-left
157,17,19,36,601,-49.9, 49.2, 133.4,0.0, 134.0, 0.0,27.9, 159.6, 146.7,left,True,down
158,17,19,36,755,-50.2, 48.9, 133.9,0.0, 145.3, 0.0,33.8, 166.1, 144.2,right,True,down-right
159,17,19,36,755,-50.2, 48.9, 133.9,0.0, 145.3, 0.0,33.8, 166.1, 144.2,left,False,down-right
160,17,19,36,885,-50.7, 48.7, 134.3,0.0, 149.5, 0.0,34.7, 169.6, 143.8,down,False,right
161,17,19,37,72,-51.6, 48.6, 134.3,0.0, 136.4, 0.0,31.6, 159.2, 145.3,right,False,still
162,17,19,37,159,-52.0, 48.6, 134.2,0.0, 120.2, 0.0,27.5, 146.1, 146.8,down,True,down
163,17,19,37,257,-52.5, 48.5, 134.2,0.0, 113.5, 0.0,25.5, 140.9, 147.5,left,True,down-left
164,17,19,37,296,-52.6, 48.4, 134.3,0.0, 113.2, 0.0,25.3, 140.7, 147.5,down,False,left
